"","SRR7457551","SRR7457552","SRR7457555","SRR7457556","SRR7457559","SRR7457560"
"Hnrnpk",12083.13184772,10933.2941215333,10448.3103325733,10795.9782349467,7483.35590252,6582.86282785333
"Hnrnpl",7656.63424746667,6883.8649884,7528.18331618667,7099.301584,4924.76993649333,4052.85538142667
"Hnrnpll",3855.14962672,3783.11547350667,4382.37861116,4722.01573710667,2650.14681997333,2552.83540088
"Hnrnpm",8073.63579692,8201.50780704,5675.2810204,5300.30674946667,4903.20908566667,4642.25010768
"Hnrnpr",2019.62667638667,1702.26279706667,1452.46531850667,1547.2465858,1191.39665969333,944.913273053333
"Hnrnpu",16903.3866399467,15585.2570828,10028.5588015067,10976.58152492,10362.0697308667,9475.60527893333
"Hnrnpul1",9579.42111709333,8418.70702677334,5981.31306482667,5596.67309202667,5503.1736368,4358.59992041333
"Hnrnpul2",8057.67506936,7061.12424341333,5112.95558237333,4919.48465456,5680.03075584,5147.81340901333
"Hoga1",18.6911986133333,16.5333269866667,15.81333888,29.33334976,24.4533248,17.49332304
"Homer1",915.43996816,774.813413626667,907.280000173333,905.93330256,945.760088493333,712.266692853333
"Homer2",0,2.02669149333333,8.46668272,3.9732876,3.95996277333333,3.98661242666667
"Homer3",471.49953836,479.004004066667,371.867841,368.84180928,314.442508493333,236.08213348
"Homez",193.39997316,153.159983226667,146.46665508,167.693358066667,161.026669986667,155.653383533333
"Hook1",914.366708413333,789.26675956,398.03996492,384.90664076,343.520004946667,345.746683426667
"Hook2",266.600054066667,236.339798986667,225.41878576,247.053177453333,266.062656093333,223.210569853333
"Hook3",2594.57473841333,2129.400398,2235.28517010667,2245.90869286667,2544.95326066667,2450.37091838667
"Hopx",47.5333293733333,54.1866653733333,226.293373653333,184.279996346667,58.413326,30.9333337733333
"Hopxos",0,0,0,0,0,0
"Hormad1",0,0,0,0,0,0
"Hormad2",0,0,0,0,0,0
"Hotair",0,0,0,0,0,0
"Hotairm1",0,0,0,0,0,0
"Hottip",0,0,0,0,0,0
"Hoxa1",0,0,0,0,0,0
"Hoxa10",0,0,0,0,0,0
"Hoxa11",0,0,0,0,0,0
"Hoxa11os",0,0,0,0,0,0
"Hoxa13",0,0,0,0,0,0
"Hoxa2",0,0,0,0,0,0
"Hoxa3",0,0,0,0,0,0
"Hoxa4",0,0,0,0,0,0
"Hoxa5",3.0399892,0,0,0,0,0
"Hoxa6",0,0,0,0,0,0
"Hoxa7",0,0,0,0,0,0
"Hoxa9",0,0,0,0,0,0
"Hoxaas2",0,0,0,0,0,1.01335094666667
"Hoxaas3",1.013334,0,0,0,0,0
"Hoxb1",0,0,0,0,0,0
"Hoxb13",0,0,0,0,0,0
"Hoxb2",0,0,0,0,0,0
"Hoxb3",0,0,0,0,0,0
"Hoxb3os",0,0,0,0,0,0
"Hoxb4",0,5.01334816,0,5.06665253333333,2.02666101333333,3.02668253333333
"Hoxb5",0,1.01332392,0,0,1.01332392,0
"Hoxb5os",0,0,0,0,0,0
"Hoxb6",0,0,0,0,0,0
"Hoxb7",0,0,0,0,0,0
"Hoxb8",0,0,0,0,0,0
"Hoxb9",0,0,0,0,0,0
"Hoxc10",0,0,0,0,0,0
"Hoxc11",0,0,0,0,0,0
"Hoxc12",0,0,0,0,0,0
"Hoxc13",0,0,0,0,0,0
"Hoxc4",0,0,0,0,0,0
"Hoxc5",0,0,0,0,0,0
"Hoxc6",0,0,0,0,0,0
"Hoxc8",0,0,0,0,0,0
"Hoxc9",0.440012986666667,1.01332885333333,0,0,0,0
"Hoxd1",0,0,0,0,0,0
"Hoxd10",0,0,0,0,0,0
"Hoxd11",0,0,0,0,0,0
"Hoxd12",0,0,0,0,0,0
"Hoxd13",0,0,0,0,0,0
"Hoxd3",0,0,0,0,0,0
"Hoxd3os1",0,0,0,0,0,0
"Hoxd4",0,0,0,0,0,0
"Hoxd8",0,0,0,0,0,0
"Hoxd9",0,0,0,0,0,0
"Hp",106.959993893333,63.2533302666667,26.2133365466667,18.9333274933333,13.62666892,27.1466678266667
"Hp1bp3",4418.64151613333,3390.4761104,2038.33361781333,1990.41608890667,2550.28270414667,2172.83468372
"Hpca",0,0,0,1.92000946666667,0,0
"Hpcal1",4988.39761989333,4283.41297216,4137.46777668,5229.23248792,3598.95391342667,3553.85633204
"Hpcal4",0,0,0,0,0,0
"Hpd",0,0,0,0,0,0
"Hpdl",55.0133408,61.2533286933333,44.1466701866667,55.8666568533333,57.1600045866667,53.2400088
"Hpgd",28.77333096,19.87999992,129.99999144,74.30667156,68.97333432,47.59999728
"Hpgds",226.053351093333,167.319985773333,178.61332916,318.5066552,106.9600162,99.6266576933333
"Hpn",81.2533606666667,34.9733455733333,170.10666156,130.65333724,68.2133224666667,48.50666256
"Hprt",5648.60664613333,4778.19334378667,3093.69335797333,3050.87329357333,2630.22007112,2481.60008978667
"Hps1",1219.91467518667,1079.80913834667,942.001819213333,924.9355468,995.38600396,758.099871613333
"Hps3",1510.70676308,1354.89228762667,1403.13751562667,1256.21831962667,1429.05597430667,1126.98830870667
"Hps4",1373.97611185333,1211.30541628,747.023807773333,689.54810404,991.582499373333,896.853819853333
"Hps5",1168.17506682667,1083.57335821333,936.439920386667,1001.34157794667,946.13997536,836.166666106667
"Hps6",388.933335573333,373.106701226667,396.239998826667,378.639971626667,404.00002144,335.760019733333
"Hpse",6.0800202,4.01332452,18.94666372,12.4933516,9.81331344,7.04001464
"Hpse2",0,0,0,0,0,0
"Hpx",0,7.96000978666667,0,15.3466620666667,3.38666072,6.08000396
"Hr",886.98671628,473.866774693333,3410.01342964,4462.34633130667,2959.81351181333,2518.89356332
"Hras",778.773294426667,815.90673852,547.399955853333,567.373364813333,490.65333328,330.61332932
"Hrasls",0,0,0,0,0,0
"Hrasls5",0,0,0,0,0,0
"Hrc",0,2.02665445333333,7.09332273333333,0,0,0
"Hrct1",0,0,1.01334112,0,0,0
"Hrg",0,0,0,0,0,0
"Hrh1",14.0666699466667,26.0133524,12.8399908533333,50.2666628533333,10.0666754666667,14.0933456533333
"Hrh2",0,4.04000189333333,0,0,0,0
"Hrh3",0,0,0,0,0,0
"Hrh4",0,0,0,0,0,0
"Hrk",0,0,0,0,0,0
"Hrnr",0,0,0,0,0,0
"Hs1bp3",1266.10007976,1097.97335464,596.07332424,664.18667752,916.953378,834.22001112
"Hs2st1",795.09332648,793.319936493333,620.7066638,589.306653986667,495.786709586667,471.746673266667
"Hs3st1",0,3.02666224,2.02666192,3.97334,2.01333128,1.01334138666667
"Hs3st2",0,0,0,0,0,0
"Hs3st3a1",2.52668468,3.99997572,3.4266674,0,4.00664576,6.44625228
"Hs3st3b1",102.25998504,99.10666468,92.6666412,125.4066412,92.2600104,73.66670248
"Hs3st4",0,0,0,0,0,0
"Hs3st5",0,0,0,0,0,0
"Hs3st6",4.90667004,5.74665856,0,0,0,0
"Hs6st1",1653.39988468,1350.65331372,4234.62711397333,3487.89337998667,1878.33340621333,1880.81328569333
"Hs6st2",0,0,0,0,0,0
"Hs6st3",0,0,0,0,0,0
"Hsbp1",2189.65344653333,1876.69329438667,1625.00004426667,1575.48003149333,1532.86662602667,1414.61339078667
"Hsbp1l1",0,0,3.62666568,0,2.2933332,0
"Hscb",311.606669813333,265.773325173333,205.23333888,180.09999536,154.41333992,146.759990026667
"Hsd11b1",86.2266827733333,88.8932994933333,183.960018546667,183.559989666667,48.64001676,51.3333158666667
"Hsd11b2",16.0800114,18.1066578,15.826656,15.959988,6.0399888,0
"Hsd17b1",25.0133412533333,23.93333956,6.19999848,10.1866656666667,18.9199985866667,16.8933417466667
"Hsd17b10",720.226660706667,705.946620066667,492.51999948,476.586685746667,462.293334546667,396.106653106667
"Hsd17b11",2066.16011470667,1493.10665978667,3113.61307944,2717.65351710667,2367.47999602667,2243.31998534667
"Hsd17b12",4197.74673976,4123.06669752,2629.11316226667,2755.52008116,1971.92006968,1835.3465236
"Hsd17b13",0,0,0,0,0,0
"Hsd17b14",6.90666666666667,5.29332533333333,0,4.98666933333333,0,0
"Hsd17b2",0,0,0,0,0,0
"Hsd17b3",0,0,0,0,0,0
"Hsd17b4",9487.03242384,7032.47975536,4889.95557296,5018.12706909333,6670.78696432,6435.61130397333
"Hsd17b6",0,0,0,0,0,0
"Hsd17b7",1050.69329026667,1061.7866312,506.226696026667,440.799968453333,263.426643573333,260.76000064
"Hsd3b1",0,0,0,0,0,0
"Hsd3b2",0.4037896,0.2030772,0.799992133333333,0.202880133333333,0,0.397631266666667
"Hsd3b3",0,0,0,0,0,0
"Hsd3b4",0,0,0,0.839990666666667,0,0
"Hsd3b5",0,0,0,0,0,0
"Hsd3b6",0,0,0,0,0,0
"Hsd3b7",6403.01761816,5590.72824369333,6340.57597912,6873.54752792,8090.68346288,7367.70038806667
"Hsdl1",1211.92667904,1049.8133184,1176.36000768,1145.18667648,957.38662272,869.81338752
"Hsdl2",1491.03325368,1188.01995053333,978.746622453333,1035.41330417333,832.146673053333,874.39334344
"Hsf1",815.21331656,749.446642746667,865.56669472,728.679996693333,685.660003626667,603.533323093333
"Hsf2",525.95335,498.87333288,304.4533466,328.94666792,291.49997396,271.68002056
"Hsf2bp",0,0,0,0,0,0
"Hsf3",0,0,0,0,0,0
"Hsf4",20.0266718,14.72000896,0,20.8399905066667,10.53333168,0
"Hsf5",0,0,0,0,0,0
"Hsfy2",0,0,0,0,0,0
"Hsh2d",3.99999450666667,0,6.73333344,0,0,0
"Hsp25-ps1",0,4.80000312,0,0,0,2.99539944
"Hsp90aa1",9544.03344369333,13396.0302303867,5825.77586061333,5282.96444928,4241.48069854667,6045.97912481333
"Hsp90ab1",42048.31837848,48923.66846184,35399.3366300933,32771.8871350933,28943.9741327867,32776.5144283867
"Hsp90b1",29329.1385010933,30458.7328004,21566.8717254933,17867.69193364,19149.8686740133,19910.6932180133
"Hspa12a",3570.00667296,3183.41320752,2485.7022918,2449.30676172,3252.24666312,3161.95993932
"Hspa12b",11.81334864,0,26.1866748133333,26.2400086266667,7.38668764,0
"Hspa13",1463.60005612,1557.85342562667,837.293286306667,790.826683493333,956.346677066667,956.586711866667
"Hspa14",2063.63800921333,2038.96434618667,1148.83109410667,1141.78897473333,984.08222752,843.413282253333
"Hspa1a",197.67143,1443.70517184,149.46211072,67.10001048,307.179444,580.20559276
"Hspa1b",215.77146428,1890.9587388,170.149088813333,71.2999857466667,360.559270706667,679.331865893333
"Hspa1l",35.97527968,134.0898496,5.4370816,0,7.1722608,67.686656
"Hspa2",128.2933344,111.1599888,164.9866512,154.1333472,87.4533408,87.1199952
"Hspa4",7082.44666622667,7142.82716558667,4544.23310356,5470.18626997333,4147.65975961333,4065.20050350667
"Hspa4l",1885.62659149333,2188.75991929333,1701.37348110667,1295.07992466667,1429.54650457333,1488.46670050667
"Hspa5",31077.4250191467,38485.0697255333,23820.9580787467,15447.7606285733,18845.2401687467,19953.49310976
"Hspa8",44705.3662531467,75324.19068032,28036.17360792,15957.0056298933,42155.4513239733,50305.24535208
"Hspa9",7002.53763729333,7424.30719832,5171.43303954667,5653.14196490667,3672.53140510667,3440.91809825333
"Hspa9-ps1",120.900000466667,118.666663813333,89.28001224,108.10665904,77.6000014933333,63.88000564
"Hspb1",3.96000416,6.67999668,12.40667592,16.83333556,5.28666768,0
"Hspb11",19.59999872,19.5600003066667,29.2666548933333,14.92000384,14.6666705066667,21.6133289066667
"Hspb2",0,0,0,0,0,0
"Hspb3",0,0,0,0,0,0
"Hspb6",310.457926013333,251.01066428,124.04100196,122.267393106667,129.064565386667,118.592293613333
"Hspb7",0,0,0,0,0,0
"Hspb8",0,0,3.37332896,3.97333514666667,1.99999712,0
"Hspb9",17.8933404266667,16.5466715466667,43.36000056,41.9466652,9.18667130666667,7.94666682666667
"Hspbap1",349.8933132,367.3066716,185.693346,275.6933316,349.7066532,312.5200032
"Hspbp1",1058.73336905333,1061.26667928,673.693316653333,729.965556693333,523.5466036,500.959966373333
"Hspd1",5426.15302810667,6585.14399368,2983.06624842667,3312.56537326667,2648.00982273333,2888.30414573333
"Hspd1-ps1",0,0,0,0,0,0
"Hspd1-ps3",910.72419648,1067.06149984,476.58386552,522.54990032,420.57074136,491.26630336
"Hspd1-ps4",0,0,0,0.20000432,0.99999936,0
"Hspe1",1794.77004368,2186.86854698667,977.526451546667,833.63109696,908.986250186667,945.59551616
"Hspe1-ps2",2.52666752,1.00670752,0,3.40000544,0,1.0133552
"Hspe1-ps3",7.69333521333333,11.3599989866667,6.53999954666667,10.86666568,3.04000113333333,6.81333206666667
"Hspe1-ps4",0,0,0,0,0,0
"Hspe1-ps5",2.53333476,1.999998,1.34666532,4.7599992,1.31999868,1.01333232
"Hspe1-ps6",0,0.73333224,0,0,0,0
"Hspg2",2.02666024,3.03999036,18.38673032,9.9999434,5.85336704,6.0266376
"Hsph1",2718.32011524,4655.34721030667,1704.12001585333,859.759981906667,1786.65324706667,2720.68022609333
"Htatip2",942.873338066667,786.240008213333,606.453396533333,666.7400226,455.819993573333,361.266686413333
"Htatsf1",1431.74662202667,1367.26004173333,1078.89520458667,1048.22666957333,813.68772936,795.413344933333
"Htr1a",0,0,0,0,0,0
"Htr1b",0,0,0,0,0,0
"Htr1d",0,0,0,0,0,0
"Htr1f",0,0,0,0,0,0
"Htr2a",0,0,0,0,0,0
"Htr2b",8.7206878,0,15.3333240533333,21.79642868,0,3.35999733333333
"Htr2c",1441.206759,1025.12000608,856.42664576,740.706712653333,1166.73336792,908.813264013333
"Htr3a",0,0,0,0,0,0
"Htr3b",0,0,0,0,0,0
"Htr4",0,0,0,0,0,0
"Htr5a",0,0,0,0,0,0
"Htr5b",0,0,2.0266674,0,0,0
"Htr6",0,0,0,0,0,0
"Htr7",10.9866775333333,13.079999,7.03998286666667,13.0400018666667,4.9466614,0
"Htra1",2.02665857333333,4.05334436,0.866663026666667,2.02665857333333,2.02665857333333,0
"Htra2",791.728183213333,696.386499653333,506.712618293333,477.638142226667,535.51646428,510.279126546667
"Htra3",138.253329346667,107.906663053333,231.286648933333,216.49333384,361.453341866667,329.093318706667
"Htra4",13.7333314666667,13.9333392,73.4466687866667,83.1066576,14.9600029333333,20.3515789333333
"Htt",3927.15918461333,3778.51975692,2481.89330124,2668.33357630667,2327.75995468,1967.42000050667
"Hunk",0,0,0,0,0,0
"Hus1",370.546689733333,341.493265173333,260.986688453333,273.4532912,164.802479173333,141.693354826667
"Hus1b",2.89333624,4.05333594666667,1.94666417333333,2.01332609333333,2.4399972,0
"Huwe1",8839.11184752,7578.11906972,8487.08844736,8426.57864046666,7193.47995562667,6073.37901064
"Hvcn1",15043.4709286,12610.8992363333,12160.20367236,12993.8060628267,11073.5472842667,9556.74801606667
"Hyal1",21.9234004266667,20.24362688,19.3464618666667,7.37778661333333,28.6474705066667,12.30500168
"Hyal2",276.439981906667,242.653334466667,172.199986133333,241.333345426667,247.133342186667,221.45331776
"Hyal3",3.546662,9.585906,5.6099504,2.71999,10.0266676,3.2328048
"Hyal4",4.04000454666667,4.04000454666667,12.92000332,21.26667564,13.8533246133333,10.35998404
"Hyal5",5.7733404,3.0133404,3.0133404,4.0133436,17.0800116,7.8533316
"Hyal6",12.2933544533333,3.14665909333333,26.9866773866667,29.9066551466667,24.9733329066667,15.9466750933333
"Hydin",0,0,0,0,0,0
"Hyi",277.2846032,228.92950228,368.21571328,363.60521452,317.83636516,276.73914092
"Hykk",10.8933617333333,10.2266586533333,3.23200365333333,5.5226836,5.21596109333333,12.2560492666667
"Hyls1",609.419872933333,459.835771026667,186.07136652,187.32732804,371.818729453333,268.87964608
"Hyou1",7656.99318053333,8514.17638226667,5807.06890244,4964.90662574667,5245.69330777333,5228.08703594667
"Hypk",1506.51842933333,1529.40523341333,1101.1337234,958.28078788,886.379296346667,656.09971668
"Hypm",0,0,0,0,0,0
"I0C0044D17Rik",0,0,0,0,0,0
"I830077J02Rik",1310.42676514667,1025.41321884,972.79989676,981.973501413333,1218.18666574667,908.48003264
"I830127L07Rik",0,0,0,0,0,0
"I830134H01Rik",0,0,0,0,0,0
"Iah1",546.55149472,487.56020544,391.21314848,383.01613504,448.35166992,393.02494
"Iapp",0,0,0,0,0,0
"Iars",2230.00013661333,2004.73350366667,1150.25342817333,1443.19339913333,1356.94658718667,1180.08662465333
"Iars2",2268.76236916,2207.69408437333,1588.41132361333,1702.76014650667,1488.02139752,1230.13659513333
"Iba57",318.706690066667,251.853360533333,294.133342613333,225.54667996,304.093350906667,329.066684226667
"Ibsp",0,0,0,0,0,0
"Ibtk",1402.11319448,1337.12136268,597.439795013333,737.715103773333,619.610179586667,557.91572768
"Ica1",29.1199966666667,0,86.6800159333333,76.6399866666667,11.7333226666667,18.1866556666667
"Ica1l",12.5733253333333,6.63998266666667,23.1733146666667,12.7626845466667,13.5626599066667,5.74665733333333
"Icam1",2331.4933304,2163.9332896,1782.9332896,3074.21337573333,2237.25336986667,1648.75995706667
"Icam2",31.8399932133333,22.9999931733333,36.2666708933333,27.8533407333333,33.1466551733333,18.7333402533333
"Icam4",7.13333732,6.25332964,13.9733266533333,3.42667018666667,5.25333190666667,9.74667037333333
"Icam5",93.875348,61.63269168,41.64875904,50.55281224,126.07112728,108.73039968
"Ice1",1577.04661766667,1352.22673133333,1943.02674133333,2106.37325466667,1522.48002833333,1363.939907
"Ice2",338.280025493333,361.493336293333,212.760034226667,274.200014773333,286.426673253333,260.413277506667
"Ick",500.546697746667,426.226750906667,324.439979226667,235.933389826667,507.986627333333,295.146659786667
"Icmt",1785.59999493333,1574.60851656,1343.76001138667,1289.44003165333,1239.42665224,1163.29341632
"Icos",3.04001478666667,0.946674493333333,15.0400117466667,18.0266557866667,5.04001428,13.0799845866667
"Icosl",992.77998976,706.413326666667,1567.35333178667,2115.98668736,1028.79999109333,851.593233226667
"Ict1",586.063637933333,563.027596826667,377.58443496,360.36326372,308.979989626667,241.67334148
"Ict1os",4.02970704,2.94905056,2.7089,4.20627472,0,0
"Id1",789.800045333333,774.533367333333,596.666619146667,855.2533016,442.01334632,282.053331066667
"Id2",2217.63337693333,2451.78678213333,5471.453116,8224.70675773333,993.7999936,868.1733716
"Id3",306.1066752,366.74666592,176.39998824,445.73334032,167.73333696,188.46668376
"Id4",0,0,0,0,0,0
"Ide",2112.24723437333,3287.4600228,1359.48007930667,1416.33989368,1808.99346605333,1710.91365821333
"Idh1",8961.82692354667,7481.06639789333,6220.62642294667,5962.2002114,5767.05343056,5478.84007890667
"Idh2",2701.73328646667,2861.90663677333,1610.46689774667,1645.30673546667,1388.71990078667,1093.64002052
"Idh3a",2076.35341752,2179.23334488,811.40665608,967.41332496,762.8200146,658.12668732
"Idh3b",3464.93318726667,3210.63336334667,2026.29980394667,1880.15775402667,1778.47997389333,1476.37364117333
"Idh3g",2839.19335105333,2424.78665241333,2070.02665593333,2013.5333562,1915.56673025333,1722.47994805333
"Idi1",2330.37480826667,2686.36053062667,408.20647352,376.5910922,580.9178388,540.36211628
"Idi2",0,0,0,0,0,0
"Idnk",358.680014666667,307.03999844,319.813339506667,319.0666478,362.813337,277.479976186667
"Ido1",0,0,0,0,0,0
"Ido2",0,0,0,0,0,0
"Ids",2900.46668714667,2638.77333754667,3037.36012922667,2983.14663386667,2474.40025088,2510.78667957333
"Idua",1103.45911250667,1102.83741717333,757.565686186667,755.9645976,943.037865186667,856.32634076
"Ier2",1646.70665288,1193.94663858667,3628.36012986667,4202.00010346667,1943.37341146667,1424.92002144
"Ier3",180.38667348,305.26665676,1179.41334472,609.6399894,101.73332936,115.4000016
"Ier3ip1",1073.06664257333,1007.57334762667,1035.88189088,946.241638586667,796.240059813333,800.06670308
"Ier5",2129.62661184,1447.54650768,2841.73339632,2773.53319152,2845.39980816,2408.90674752
"Ier5l",1.01335121333333,2.99998750666667,0.973320853333333,5.87999125333333,1.00000776,0
"Iffo1",2216.77245033333,1483.91222778667,2362.29364225333,3445.61224772,2714.71991778667,2354.9987314
"Iffo2",607.333307253333,491.812947253333,632.28024048,562.426658346667,765.998035253333,847.01334208
"Ifi202b",0,0,62.1600012933333,47.6800207066667,0,0
"Ifi203",335.744535026667,245.926687706667,403.153298653333,366.91330844,408.78673556,365.973395746667
"Ifi204",549.99628732,560.49102428,373.01543408,479.608532,420.74217972,431.21940408
"Ifi205",63.5334461866667,83.9844796266667,66.0288434933333,79.7190368933333,61.3155450533333,69.91559884
"Ifi27",1198.07993726667,1092.38671214667,1068.61331854667,1018.41332933333,844.239972,727.613317
"Ifi27l2a",149.02666192,99.5200041733333,44.0000012,47.91999996,48.2666634933333,51.5733354133333
"Ifi27l2b",0,0,0,0,0,0
"Ifi30",13047.01978716,13082.98659564,7195.46655576,7226.55869676,7893.98676864,7227.61968096
"Ifi35",651.23470788,638.885797106667,647.74336436,649.206640706667,541.63600328,468.25538596
"Ifi44",3.0266716,0,6.0133404,4.959998,0,0
"Ifi44l",0,0,1.91999701333333,0,0,0
"Ifi47",133.546732786667,82.4133387333333,204.06924668,231.86574204,113.14667472,116.826704693333
"Ifih1",1077.36002866667,730.600038626667,1239.25329106667,1261.41320668,962.293343253333,1015.62661150667
"Ifit1",25.1066722133333,28.4533384533333,19.1866606933333,14.02665472,21.6933226666667,18.0533277866667
"Ifit1bl1",13.4266802666667,10.1200101333333,5.0666796,3.98667513333333,18.9866551333333,11.1066597333333
"Ifit1bl2",0,0,0,1.21602126666667,1.51999293333333,0
"Ifit2",90.6000200533333,62.9866659466667,29.0666885333333,22.6666514933333,32.613356,41.9733102666667
"Ifit3",17.5866684,15.5399928,12.5999935333333,10.0133451333333,14.1666778,13.0200034
"Ifit3b",11.6133333333333,6.5,7.54666666666667,6.06666666666667,8.99333333333333,7.96666666666667
